student_id,module_id,state
10,1865,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1991""}}"
11,3587,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1981""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
12,2316,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1979""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
13,2915,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1992""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
14,4149,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1981""}}"
15,482,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1983""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
16,2336,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1969""}}"
17,775,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1990""}}"
18,3278,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1963""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
19,321,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1969""}}"
20,1730,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
21,4527,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1983""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
22,4602,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1980""}}"
23,328,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1974""}}"
24,4098,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
25,4088,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1981""}}"
26,399,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1979""}}"
27,4882,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1968""}}"
28,1979,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1968""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
29,3227,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1985""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
30,4908,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1974""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
31,2012,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1954""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
32,1637,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
33,1472,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
34,3574,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1994""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
35,1260,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1984""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
36,318,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1975""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
37,1540,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1978""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
38,389,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1983""}}"
39,3167,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1958""}}"
40,1322,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1985""}}"
41,268,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1961""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
42,1084,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1972""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
43,3909,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1950""}}"
44,3180,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1978""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
45,4026,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1993""}}"
46,1068,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1977""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
47,2871,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1966""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
48,4463,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1984""}}"
49,2545,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1969""}}"
50,2947,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1988""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
51,3122,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1967""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
52,1475,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1963""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
53,3708,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1983""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
54,4368,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1984""}}"
55,2763,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1984""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
56,832,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1982""}}"
57,4915,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1982""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
58,2645,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1973""}}"
59,4774,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1974""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
60,4906,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1977""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
61,4917,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1986""}}"
62,1999,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1979""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
63,1783,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
64,786,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""seed"": 1, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
65,1898,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1973""}, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
66,871,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1987""}}"
67,4167,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1971""}}"
68,3083,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1983""}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}}"
69,1377,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1971""}}"
70,4889,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1973""}}"
71,4210,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": false, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1987""}}"
72,2081,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1977""}}"
73,4545,i4x://TELUQ/TUL1/problem/c94805eb35f44a1da6ac872a65183ecb,"{""correct_map"": {}, ""seed"": 1, ""done"": null, ""input_state"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": {}}, ""student_answers"": {""i4x-TELUQ-TUL1-problem-c94805eb35f44a1da6ac872a65183ecb_2_1"": ""1984""}}"
